fpr,tpr_mean,tpr_min,tpr_max
0.865,0.9709677419354839,0.9354838709677419,1.0
0.8675,0.9709677419354839,0.9354838709677419,1.0
0.87,0.9709677419354839,0.9354838709677419,1.0
0.8725,0.9709677419354839,0.9354838709677419,1.0
0.875,0.9806451612903224,0.9354838709677419,1.0
0.8775000000000001,0.9806451612903224,0.9354838709677419,1.0
0.88,0.9806451612903224,0.9354838709677419,1.0
0.8825000000000001,0.9806451612903224,0.9354838709677419,1.0
0.885,0.9838709677419356,0.9354838709677419,1.0
0.8875000000000001,0.9838709677419356,0.9354838709677419,1.0
0.89,0.9838709677419356,0.9354838709677419,1.0
0.8925000000000001,0.9838709677419356,0.9354838709677419,1.0
0.895,0.9838709677419356,0.9354838709677419,1.0
0.8975,0.9838709677419356,0.9354838709677419,1.0
0.9,0.9838709677419356,0.9354838709677419,1.0
0.9025,0.9903225806451612,0.9354838709677419,1.0
0.905,0.9903225806451612,0.9354838709677419,1.0
0.9075,0.9903225806451612,0.9354838709677419,1.0
0.91,0.9967741935483871,0.967741935483871,1.0
0.9125,0.9967741935483871,0.967741935483871,1.0
0.915,0.9967741935483871,0.967741935483871,1.0
0.9175,0.9967741935483871,0.967741935483871,1.0
0.92,0.9967741935483871,0.967741935483871,1.0
0.9225,0.9967741935483871,0.967741935483871,1.0
0.925,0.9967741935483871,0.967741935483871,1.0
0.9275,0.9967741935483871,0.967741935483871,1.0
0.93,0.9967741935483871,0.967741935483871,1.0
0.9325,0.9967741935483871,0.967741935483871,1.0
0.935,0.9967741935483871,0.967741935483871,1.0
0.9375,0.9967741935483871,0.967741935483871,1.0
0.9400000000000001,0.9967741935483871,0.967741935483871,1.0
0.9425,0.9967741935483871,0.967741935483871,1.0
0.9450000000000001,0.9967741935483871,0.967741935483871,1.0
0.9475,1.0,1.0,1.0
0.9500000000000001,1.0,1.0,1.0
0.9525,1.0,1.0,1.0
0.9550000000000001,1.0,1.0,1.0
0.9575,1.0,1.0,1.0
0.96,1.0,1.0,1.0
0.9625,1.0,1.0,1.0
0.965,1.0,1.0,1.0
0.9675,1.0,1.0,1.0
0.97,1.0,1.0,1.0
0.9725,1.0,1.0,1.0
0.975,1.0,1.0,1.0
0.9775,1.0,1.0,1.0
0.98,1.0,1.0,1.0
0.9825,1.0,1.0,1.0
0.985,1.0,1.0,1.0
0.9875,1.0,1.0,1.0
0.99,1.0,1.0,1.0
0.9925,1.0,1.0,1.0
0.995,1.0,1.0,1.0
0.9975,1.0,1.0,1.0
1.0,1.0,1.0,1.0
